lat,lng,desc,zip,title,timeStamp,twp,addr,e
40.0177675,-75.2300543,BELMONT AVE & OVERHILL RD; LOWER MERION; 2015-12-10 @ 23:02:27;,19004,Traffic: DISABLED VEHICLE -,2015-12-10 23:07:02,LOWER MERION,BELMONT AVE & OVERHILL RD,1
40.2449124,-75.6443631,HIGH ST & S FRANKLIN ST;  POTTSTOWN; Station 329; 2015-12-10 @ 23:10:34;,19464,EMS: SUBJECT IN PAIN,2015-12-10 23:12:00,POTTSTOWN,HIGH ST & S FRANKLIN ST,1
40.0809133,-75.2026651,STENTON AVE & E EVERGREEN AVE;  SPRINGFIELD; Station 311; 2015-12-10 @ 23:06:39;,19038,EMS: RESPIRATORY EMERGENCY,2015-12-10 23:12:01,SPRINGFIELD,STENTON AVE & E EVERGREEN AVE,1
40.0878981,-75.2629699,RIDGE PIKE & OAKWYN RD;  WHITEMARSH; Station 318; 2015-12-10 @ 23:16:10;,19444,EMS: NAUSEA/VOMITING,2015-12-10 23:22:01,WHITEMARSH,RIDGE PIKE & OAKWYN RD,1
40.0975908,-75.2525369,BARBERRY DR & PHEASANT LN;  WHITEMARSH; Station 318; 2015-12-10 @ 23:32:46;,19444,EMS: ABDOMINAL PAINS,2015-12-10 23:37:00,WHITEMARSH,BARBERRY DR & PHEASANT LN,1
40.2451166,-75.6460071,HIGH ST & S EVANS ST; POTTSTOWN; 2015-12-10 @ 23:45:50;,19464,Traffic: DISABLED VEHICLE -,2015-12-10 23:47:02,POTTSTOWN,HIGH ST & S EVANS ST,1
40.1550603,-75.1022513,DAVISVILLE RD & PENNYPACK RD;  UPPER MORELAND; Station 381; 2015-12-10 @ 23:58:13;,19040,EMS: CARDIAC EMERGENCY,2015-12-11 00:02:01,UPPER MORELAND,DAVISVILLE RD & PENNYPACK RD,1
40.0837614,-75.1422046,WASHINGTON LN & W CHURCH RD;  CHELTENHAM; Station 358A; 2015-12-11 @ 00:01:29;,19095,EMS: RESPIRATORY EMERGENCY,2015-12-11 00:06:25,CHELTENHAM,WASHINGTON LN & W CHURCH RD,1
40.1191612,-75.3423774,OAK ST & MAPLE ALY;  NORRISTOWN; Station 308A; 2015-12-11 @ 00:36:02;,19401,EMS: MATERNITY,2015-12-11 00:41:03,NORRISTOWN,OAK ST & MAPLE ALY,1
40.0882040,-75.3266390,RIVER RD & 3RD ST;  UPPER MERION; Station 317; 2015-12-11 @ 00:55:01;,19406,EMS: HEAD INJURY,2015-12-11 00:57:01,UPPER MERION,RIVER RD & 3RD ST,1
40.1663037,-75.4202852,RIDGE PIKE & S GRANGE AVE;  LOWER PROVIDENCE; Station 322; 2015-12-11 @ 01:05:27;,19403,EMS: UNCONSCIOUS SUBJECT,2015-12-11 01:07:01,LOWER PROVIDENCE,RIDGE PIKE & S GRANGE AVE,1
40.2750300,-75.4298706,GRUBB RD & LARSON RD;  UPPER SALFORD; Station 331; 2015-12-11 @ 01:14:20;,19473,EMS: SUBJECT IN PAIN,2015-12-11 01:17:01,UPPER SALFORD,GRUBB RD & LARSON RD,1
40.0972222,-75.3761952, ; UPPER MERION; 2015-12-11 @ 01:15:42;,,Traffic: DISABLED VEHICLE -,2015-12-11 01:17:02,UPPER MERION,,1
40.1507107,-75.0552739,RED LION RD & RR CROSSING; LOWER MORELAND; 2015-12-11 @ 01:15:42;,,Traffic: DISABLED VEHICLE -,2015-12-11 01:24:01,LOWER MORELAND,RED LION RD & RR CROSSING,1
40.0121546,-75.2995188,DREYCOTT LN & W LANCASTER AVE;  LOWER MERION; Station 313; 2015-12-11 @ 01:29:52;,19041,EMS: NAUSEA/VOMITING,2015-12-11 01:32:01,LOWER MERION,DREYCOTT LN & W LANCASTER AVE,1
40.1125844,-75.3297589,AIRY ST & TREMONT AVE;  NORRISTOWN; Station 308A; 2015-12-11 @ 02:00:40;,19401,EMS: HEMORRHAGING,2015-12-11 02:02:01,NORRISTOWN,AIRY ST & TREMONT AVE,1
40.1185944,-75.1626529,PENN AVE & GARFIELD AVE;  ABINGTON; Station 383; 2015-12-11 @ 02:10:29;,19038,EMS: DIZZINESS,2015-12-11 02:12:02,ABINGTON,PENN AVE & GARFIELD AVE,1
40.0824810,-75.3246360,RIVER RD & SWEDELAND RD; UPPER MERION; 2015-12-11 @ 02:26:33-Station:STA48;,19406,Fire: FIRE ALARM,2015-12-11 02:32:02,UPPER MERION,RIVER RD & SWEDELAND RD,1
40.0025642,-75.2236498,CITY AVE & N 47TH ST; LOWER MERION; 2015-12-11 @ 02:34:58;,19004,Traffic: VEHICLE ACCIDENT -,2015-12-11 02:37:01,LOWER MERION,CITY AVE & N 47TH ST,1
40.1255820,-75.3205245,NORTH HILLS DR & JANEWAY DR;  NORRISTOWN; Station 308A; 2015-12-11 @ 03:02:34;,19401,EMS: RESPIRATORY EMERGENCY,2015-12-11 03:07:01,NORRISTOWN,NORTH HILLS DR & JANEWAY DR,1
40.1074003,-75.1132060,THE FAIRWAY  & RYDAL RD;  ABINGTON; Station 382; 2015-12-11 @ 03:09:08;,19046,EMS: RESPIRATORY EMERGENCY,2015-12-11 03:12:02,ABINGTON,THE FAIRWAY  & RYDAL RD,1
40.1830130,-75.5359370,4TH AVE & SPRING ST;  ROYERSFORD; Station 325; 2015-12-11 @ 03:15:36;,19468,EMS: HEMORRHAGING,2015-12-11 03:17:01,ROYERSFORD,4TH AVE & SPRING ST,1
40.2349983,-75.2166077,WOODSTREAM WAY & CHERRYWOOD DR;  MONTGOMERY; Station 345A; 2015-12-11 @ 03:16:28;,19454,EMS: FALL VICTIM,2015-12-11 03:22:02,MONTGOMERY,WOODSTREAM WAY & CHERRYWOOD DR,1
40.0457100,-75.2987280,GREEN VALLEY RD & MT PLEASANT RD; LOWER MERION; 2015-12-11 @ 03:27:07-Station:STA24;,19010,Fire: FIRE ALARM,2015-12-11 03:32:01,LOWER MERION,GREEN VALLEY RD & MT PLEASANT RD,1
40.1148759,-75.3403903,GREEN ST & E AIRY ST;  NORRISTOWN; Station 308A; 2015-12-11 @ 03:50:26;,19401,EMS: CHOKING,2015-12-11 03:52:01,NORRISTOWN,GREEN ST & E AIRY ST,1
40.0802937,-75.3060477,6TH AVE & WOOD ST;  CONSHOHOCKEN; Station 313A; 2015-12-11 @ 03:47:25;,19428,EMS: LACERATIONS,2015-12-11 03:52:01,CONSHOHOCKEN,6TH AVE & WOOD ST,1
40.0794421,-75.3068746,WOOD ST & W 5TH AVE;  CONSHOHOCKEN; Station 313A; 2015-12-11 @ 03:47:25;,19428,EMS: LACERATIONS,2015-12-11 03:57:02,CONSHOHOCKEN,WOOD ST & W 5TH AVE,1
40.2641787,-75.6560050,HARMONY DR & W HARMONY DR;  POTTSTOWN; Station 329; 2015-12-11 @ 03:59:09;,19464,EMS: HEAD INJURY,2015-12-11 04:02:01,POTTSTOWN,HARMONY DR & W HARMONY DR,1
40.1142023,-75.3268041,NEW HOPE ST & CEDAR LN;  NORRISTOWN; Station 308A; 2015-12-11 @ 04:05:26;,19401,EMS: MEDICAL ALERT ALARM,2015-12-11 04:07:00,NORRISTOWN,NEW HOPE ST & CEDAR LN,1
40.0117673,-75.2946732,MONTGOMERY AVE & WOODSIDE RD;  LOWER MERION; Station 313; 2015-12-11 @ 04:11:35;,19041,EMS: HEAD INJURY,2015-12-11 04:17:01,LOWER MERION,MONTGOMERY AVE & WOODSIDE RD,1
40.2905586,-75.2851444,SANDSTONE DR & NORTH PENN RD; HATFIELD TOWNSHIP; 2015-12-11 @ 04:19:56-Station:STA17;,19440,Fire: FIRE ALARM,2015-12-11 04:22:01,HATFIELD TOWNSHIP,SANDSTONE DR & NORTH PENN RD,1
40.1466487,-75.2192771,CHURCH ST & S MAIN ST; AMBLER; 2015-12-11 @ 04:31:00-Station:STA7;,19002,Fire: CARBON MONOXIDE DETECTOR,2015-12-11 04:36:01,AMBLER,CHURCH ST & S MAIN ST,1
40.1355778,-75.2738513,SENTRY PKWY & WALTON RD; WHITPAIN; 2015-12-11 @ 04:38:11-Station:STA33;,19422,Fire: FIRE ALARM,2015-12-11 04:42:01,WHITPAIN,SENTRY PKWY & WALTON RD,1
40.4024419,-75.4994835,MAIN ST & FRONT ST; PENNSBURG; 2015-12-11 @ 04:36:27-Station:STA65;,18073,Fire: TRASH/DUMPSTER FIRE,2015-12-11 04:42:01,PENNSBURG,MAIN ST & FRONT ST,1
40.1653934,-75.2829046,NORTHGATE BLVD & QUAKERTOWN RD; WHITPAIN; 2015-12-11 @ 05:19:35;,,Traffic: VEHICLE ACCIDENT -,2015-12-11 05:22:00,WHITPAIN,NORTHGATE BLVD & QUAKERTOWN RD,1
40.1489915,-75.2605160,SKIPPACK PIKE & WALTON RD; WHITPAIN; 2015-12-11 @ 05:20:59;,19422,Traffic: DISABLED VEHICLE -,2015-12-11 05:27:00,WHITPAIN,SKIPPACK PIKE & WALTON RD,1
40.4014255,-75.4939718,RT663 & QUAKERTOWN AVE; UPPER HANOVER; 2015-12-11 @ 05:19:35;,18073,Traffic: VEHICLE ACCIDENT -,2015-12-11 05:27:00,UPPER HANOVER,RT663 & QUAKERTOWN AVE,1
40.3881677,-75.5059427,RT663; UPPER HANOVER; 2015-12-11 @ 05:27:49-Station:STA65;,18073,Fire: VEHICLE ACCIDENT,2015-12-11 05:31:01,UPPER HANOVER,RT663,1
40.1498641,-75.3646526,EAGLE DR & BURNSIDE AVE; WEST NORRITON; 2015-12-11 @ 05:55:06-Station:STA46;,19403,Fire: FIRE ALARM,2015-12-11 05:57:02,WEST NORRITON,EAGLE DR & BURNSIDE AVE,1
40.1617090,-75.1959681,HONEY RUN RD & JEFFERSON RD;  UPPER DUBLIN; Station 351; 2015-12-11 @ 06:01:00;,19002,EMS: RESPIRATORY EMERGENCY,2015-12-11 06:06:01,UPPER DUBLIN,HONEY RUN RD & JEFFERSON RD,1
40.2552707,-75.3407218,WOODS DR & DETWILER RD;  TOWAMENCIN; Station 345B; 2015-12-11 @ 06:05:42;,19446,EMS: DIZZINESS,2015-12-11 06:07:00,TOWAMENCIN,WOODS DR & DETWILER RD,1
40.3256048,-75.3249254,WASHINGTON AVE & E HAMLIN AVE;  TELFORD; Station 339; 2015-12-11 @ 06:16:36;,18969,EMS: RESPIRATORY EMERGENCY,2015-12-11 06:21:02,TELFORD,WASHINGTON AVE & E HAMLIN AVE,1
40.1488580,-75.2328423,DETWEILER LN & BUTLER PIKE;  WHITEMARSH; Station 318; 2015-12-11 @ 06:19:42;,19002,EMS: MEDICAL ALERT ALARM,2015-12-11 06:22:01,WHITEMARSH,DETWEILER LN & BUTLER PIKE,1
40.1558270,-75.3652085,GERMANTOWN PIKE & BRIDLE PATH RD; EAST NORRITON; 2015-12-11 @ 06:17:56;,19403,Traffic: VEHICLE ACCIDENT -,2015-12-11 06:22:01,EAST NORRITON,GERMANTOWN PIKE & BRIDLE PATH RD,1
40.1290496,-75.3288609,POWELL ST & E LOGAN ST;  NORRISTOWN; Station 308A; 2015-12-11 @ 06:23:57;,19401,EMS: FALL VICTIM,2015-12-11 06:27:00,NORRISTOWN,POWELL ST & E LOGAN ST,1
40.1098472,-75.3937796,BEIDLER RD & SARATOGA RD;  UPPER MERION; Station 317; 2015-12-11 @ 06:27:29;,19406,EMS: GENERAL WEAKNESS,2015-12-11 06:32:02,UPPER MERION,BEIDLER RD & SARATOGA RD,1
40.2763043,-75.5650236,SWAMP PIKE & SANATOGA RD; NEW HANOVER; 2015-12-11 @ 06:34:05;,19525,Traffic: DISABLED VEHICLE -,2015-12-11 06:37:01,NEW HANOVER,SWAMP PIKE & SANATOGA RD,1
40.3055837,-75.4903214,WESTVIEW DR & ASH WAY;  UPPER FREDERICK; Station 344A; 2015-12-11 @ 06:38:39;,18074,EMS: ABDOMINAL PAINS,2015-12-11 06:42:01,UPPER FREDERICK,WESTVIEW DR & ASH WAY,1
40.2919414,-75.5420241,COLONIAL RD & HILDEBEIDEL RD;  UPPER FREDERICK; Station 331; 2015-12-11 @ 06:55:44;,18074,EMS: MEDICAL ALERT ALARM,2015-12-11 06:57:00,UPPER FREDERICK,COLONIAL RD & HILDEBEIDEL RD,1
40.2431339,-75.6464342,SOUTH ST & S EVANS ST; POTTSTOWN; 2015-12-11 @ 07:04:00;,19464,Traffic: VEHICLE ACCIDENT -,2015-12-11 07:07:01,POTTSTOWN,SOUTH ST & S EVANS ST,1
40.0249667,-75.2829046,SCHUYLKILL EXPY & MILL CREEK RD UNDERPASS; LOWER MERION; 2015-12-11 @ 07:09:41;,,Traffic: DISABLED VEHICLE -,2015-12-11 07:11:02,LOWER MERION,SCHUYLKILL EXPY & MILL CREEK RD UNDERPASS,1
40.1330371,-75.4084631,SHANNONDELL DR & SHANNONDELL BLVD;  LOWER PROVIDENCE; Station 322A; 2015-12-11 @ 07:17:26;,19403,EMS: FALL VICTIM,2015-12-11 07:22:01,LOWER PROVIDENCE,SHANNONDELL DR & SHANNONDELL BLVD,1
40.1497607,-75.4785811,EDGEHILL LN & HOLLOW RD; UPPER PROVIDENCE; 2015-12-11 @ 07:23:38;,19460,Traffic: VEHICLE ACCIDENT -,2015-12-11 07:27:02,UPPER PROVIDENCE,EDGEHILL LN & HOLLOW RD,1
40.2469315,-75.6439204,CHESTNUT ST & N FRANKLIN ST; POTTSTOWN; 2015-12-11 @ 07:26:10-Station:STA69;,19464,Fire: GAS-ODOR/LEAK,2015-12-11 07:31:00,POTTSTOWN,CHESTNUT ST & N FRANKLIN ST,1
40.0134468,-75.2361093,E LEVERING MILL RD & CONSHOHOCKEN STATE RD; LOWER MERION; 2015-12-11 @ 07:29:58;,19004,Traffic: VEHICLE ACCIDENT -,2015-12-11 07:32:02,LOWER MERION,E LEVERING MILL RD & CONSHOHOCKEN STATE RD,1
40.0794430,-75.3318330,RENAISSANCE BLVD & SWEDELAND RD; UPPER MERION; 2015-12-11 @ 07:28:48;,19406,Traffic: VEHICLE ACCIDENT -,2015-12-11 07:32:02,UPPER MERION,RENAISSANCE BLVD & SWEDELAND RD,1
40.1074003,-75.1132060,THE FAIRWAY  & RYDAL RD;  ABINGTON; Station 382; 2015-12-11 @ 07:31:07;,19046,EMS: HEMORRHAGING,2015-12-11 07:36:01,ABINGTON,THE FAIRWAY  & RYDAL RD,1
40.1313819,-75.3547959,JAMES ST & FOREST AVE; WEST NORRITON; 2015-12-11 @ 07:42:01;,19401,Traffic: VEHICLE ACCIDENT -,2015-12-11 07:47:01,WEST NORRITON,JAMES ST & FOREST AVE,1
40.1527341,-75.2264827,BUTLER AVE & S CHESTNUT ST;  AMBLER; Station 351; 2015-12-11 @ 07:53:34;,19002,EMS: RESPIRATORY EMERGENCY,2015-12-11 07:57:01,AMBLER,BUTLER AVE & S CHESTNUT ST,1
40.2566279,-75.2612699,LINE ST & COWPATH RD; HATFIELD TOWNSHIP; 2015-12-11 @ 07:58:37-Station:STA12;,19446,Fire: UNKNOWN TYPE FIRE,2015-12-11 08:02:01,HATFIELD TOWNSHIP,LINE ST & COWPATH RD,1
40.1564481,-75.1220797,EASTON RD & ANDREA DR;  UPPER MORELAND; Station 381; 2015-12-11 @ 08:01:43;,19090,EMS: UNRESPONSIVE SUBJECT,2015-12-11 08:07:01,UPPER MORELAND,EASTON RD & ANDREA DR,1
40.1211757,-75.1333613,SUSQUEHANNA RD & EASTON RD; ABINGTON; 2015-12-11 @ 08:04:24;,19001,Traffic: VEHICLE ACCIDENT -,2015-12-11 08:07:01,ABINGTON,SUSQUEHANNA RD & EASTON RD,1
40.1236821,-75.3254952,GLENN VALLEY DR & E ROBERTS ST;  NORRISTOWN; Station 308A; 2015-12-11 @ 08:06:51;,19401,EMS: FALL VICTIM,2015-12-11 08:11:01,NORRISTOWN,GLENN VALLEY DR & E ROBERTS ST,1
40.2414952,-75.2837862,HANCOCK ST & RR CROSSING; LANSDALE; 2015-12-11 @ 08:06:28;,,Traffic: VEHICLE ACCIDENT -,2015-12-11 08:12:01,LANSDALE,HANCOCK ST & RR CROSSING,1
40.3448160,-75.3623206,BARNDT RD & COWPATH RD; SALFORD; 2015-12-11 @ 08:11:35-Station:STA72;,18969,Fire: BUILDING FIRE,2015-12-11 08:16:01,SALFORD,BARNDT RD & COWPATH RD,1
40.0823492,-75.1613157,LIMEKILN PIKE & GREENWOOD AVE; CHELTENHAM; 2015-12-11 @ 08:12:11;,19095,Traffic: VEHICLE ACCIDENT -,2015-12-11 08:16:01,CHELTENHAM,LIMEKILN PIKE & GREENWOOD AVE,1
40.1848404,-75.1205124,CEDAR AVE & COTTAGE AVE; HORSHAM; 2015-12-11 @ 08:11:42;,19044,Traffic: VEHICLE ACCIDENT -,2015-12-11 08:17:01,HORSHAM,CEDAR AVE & COTTAGE AVE,1
40.1295380,-75.3246363,E JOHNSON HWY & DEKALB PIKE; NORRISTOWN; 2015-12-11 @ 08:13:29;,19401,Traffic: VEHICLE ACCIDENT -,2015-12-11 08:17:01,NORRISTOWN,E JOHNSON HWY & DEKALB PIKE,1
40.1198332,-75.1253492,SUSQUEHANNA RD & TYSON AVE OVERPASS; ABINGTON; 2015-12-11 @ 08:04:24;,,Traffic: VEHICLE ACCIDENT -,2015-12-11 08:17:01,ABINGTON,SUSQUEHANNA RD & TYSON AVE OVERPASS,1
40.2290075,-75.3878525,BROAD ST & S WAYNE AVE;  HATFIELD BORO; Station 345; 2015-12-11 @ 08:20:51;,,EMS: GENERAL WEAKNESS,2015-12-11 08:22:00,HATFIELD BORO,BROAD ST & S WAYNE AVE,1
40.0850736,-75.3886248,GULPH RD & W DEKALB PIKE; UPPER MERION; 2015-12-11 @ 08:21:47-Station:STA47;,19406,Fire: ELECTRICAL FIRE OUTSIDE,2015-12-11 08:27:00,UPPER MERION,GULPH RD & W DEKALB PIKE,1
40.0931406,-75.3677644,W DEKALB PIKE & TOWN CENTER RD; UPPER MERION; 2015-12-11 @ 08:26:35;,19406,Traffic: DISABLED VEHICLE -,2015-12-11 08:31:00,UPPER MERION,W DEKALB PIKE & TOWN CENTER RD,1
40.0279994,-75.3122906,NEW GULPH RD & CAVERSHAM RD;  LOWER MERION; Station 313; 2015-12-11 @ 08:29:10;,19010,EMS: SUBJECT IN PAIN,2015-12-11 08:32:01,LOWER MERION,NEW GULPH RD & CAVERSHAM RD,1
40.1086301,-75.1231264,OLD YORK RD & HIDDEN LN; ABINGTON; 2015-12-11 @ 08:26:36;,19001,Traffic: VEHICLE ACCIDENT -,2015-12-11 08:32:01,ABINGTON,OLD YORK RD & HIDDEN LN,1
40.2212266,-75.2887369,SUMNEYTOWN PIKE & RR OVERPASS;  UPPER GWYNEDD; Station 345B; 2015-12-11 @ 08:31:15;,,EMS: SUBJECT IN PAIN,2015-12-11 08:37:01,UPPER GWYNEDD,SUMNEYTOWN PIKE & RR OVERPASS,1
40.2394356,-75.2362381,HORSHAM RD & DOYLESTOWN PIKE; MONTGOMERY; 2015-12-11 @ 08:32:15;,,Traffic: VEHICLE ACCIDENT -,2015-12-11 08:37:01,MONTGOMERY,HORSHAM RD & DOYLESTOWN PIKE,1
40.1330371,-75.4084631,SHANNONDELL DR & SHANNONDELL BLVD;  LOWER PROVIDENCE; Station 322A; 2015-12-11 @ 08:44:20;,19403,EMS: CARDIAC EMERGENCY,2015-12-11 08:47:01,LOWER PROVIDENCE,SHANNONDELL DR & SHANNONDELL BLVD,1
40.2041590,-75.1723943,HORSHAM RD & CAREDEAN DR; HORSHAM; 2015-12-11 @ 08:41:39;,19044,Traffic: VEHICLE ACCIDENT -,2015-12-11 08:47:01,HORSHAM,HORSHAM RD & CAREDEAN DR,1
40.4339309,-75.4680749,COUNTY LINE RD & BAUS RD;  LEHIGH COUNTY; Station 369; 2015-12-11 @ 08:46:05;,18041,EMS: CVA/STROKE,2015-12-11 08:51:00,LEHIGH COUNTY,COUNTY LINE RD & BAUS RD,1
40.2979670,-75.2960191,BERGEY RD & CAMPUS DR; HATFIELD TOWNSHIP; 2015-12-11 @ 08:50:08-Station:STA17;,19440,Fire: FIRE ALARM,2015-12-11 08:52:00,HATFIELD TOWNSHIP,BERGEY RD & CAMPUS DR,1
40.0836572,-75.1647407,GREENWOOD AVE; CHELTENHAM; 2015-12-11 @ 08:47:58-Station:STA1;,19095,Fire: DEBRIS/FLUIDS ON HIGHWAY,2015-12-11 08:52:01,CHELTENHAM,GREENWOOD AVE,1
40.1847975,-75.2868790,TWIN SILO DR & MORRIS RD; WHITPAIN; 2015-12-11 @ 08:46:58-Station:STA33;,19422,Fire: FIRE ALARM,2015-12-11 08:52:01,WHITPAIN,TWIN SILO DR & MORRIS RD,1
40.1545535,-75.2215651,PARK ON ALLENTOWN  ; AMBLER; 2015-12-11 @ 08:50:55;,,Traffic: DISABLED VEHICLE -,2015-12-11 08:52:02,AMBLER,PARK ON ALLENTOWN,1
40.1793752,-75.2362381,RT309 EXPY & NORRISTOWN RD UNDERPASS; LOWER GWYNEDD; 2015-12-11 @ 08:49:07;,,Traffic: DISABLED VEHICLE -,2015-12-11 08:52:02,LOWER GWYNEDD,RT309 EXPY & NORRISTOWN RD UNDERPASS,1
40.1793752,-75.2362381,RT309 EXPY & NORRISTOWN RD UNDERPASS; LOWER GWYNEDD; 2015-12-11 @ 08:50:04;,,Traffic: DISABLED VEHICLE -,2015-12-11 08:52:02,LOWER GWYNEDD,RT309 EXPY & NORRISTOWN RD UNDERPASS,1
40.0923530,-75.1383250,GREENWOOD AVE & E GLENSIDE AVE; CHELTENHAM; 2015-12-11 @ 08:47:35;,19095,Traffic: DEBRIS/FLUIDS ON HIGHWAY -,2015-12-11 08:52:03,CHELTENHAM,GREENWOOD AVE & E GLENSIDE AVE,1
40.0923530,-75.1383250,GREENWOOD AVE & E GLENSIDE AVE; CHELTENHAM; 2015-12-11 @ 08:47:58-Station:STA1;,19095,Fire: DEBRIS/FLUIDS ON HIGHWAY,2015-12-11 08:57:00,CHELTENHAM,GREENWOOD AVE & E GLENSIDE AVE,1
40.1255016,-75.3217964,NORTH HILLS DR & NATALIE LN;  NORRISTOWN; Station 308A; 2015-12-11 @ 08:54:14;,19401,EMS: HEMORRHAGING,2015-12-11 08:57:01,NORRISTOWN,NORTH HILLS DR & NATALIE LN,1
40.3490683,-75.4818301,DOGWOOD DR & GREEN HILL DR;  MARLBOROUGH; Station 344A; 2015-12-11 @ 08:57:50;,18054,EMS: CARDIAC EMERGENCY,2015-12-11 09:02:00,MARLBOROUGH,DOGWOOD DR & GREEN HILL DR,1
40.1899626,-75.5355215,CHURCH ST & N 7TH AVE;  ROYERSFORD; Station 325; 2015-12-11 @ 09:06:33;,19468,EMS: UNRESPONSIVE SUBJECT,2015-12-11 09:12:01,ROYERSFORD,CHURCH ST & N 7TH AVE,1
40.2864378,-75.2637619,BETHLEHEM PIKE & HILLTOWN PIKE; HATFIELD TOWNSHIP; 2015-12-11 @ 09:14:04-Station:STA12;,19440,Fire: GAS-ODOR/LEAK,2015-12-11 09:17:01,HATFIELD TOWNSHIP,BETHLEHEM PIKE & HILLTOWN PIKE,1
40.1335334,-75.0564601,CAMPUS DR & BUCK RD; BRYN ATHYN; 2015-12-11 @ 09:29:49-Station:STA11;,19009,Fire: FIRE ALARM,2015-12-11 09:32:01,BRYN ATHYN,CAMPUS DR & BUCK RD,1
40.1195768,-75.0622361,PHILMONT AVE & ANNE ST; LOWER MORELAND; 2015-12-11 @ 09:32:05-Station:STA8;,19006,Fire: FIRE ALARM,2015-12-11 09:36:01,LOWER MORELAND,PHILMONT AVE & ANNE ST,1
40.0879229,-75.2832089,RED RAMBLER DR & WISTERIA LN;  WHITEMARSH; Station 318; 2015-12-11 @ 09:33:14;,19444,EMS: MEDICAL ALERT ALARM,2015-12-11 09:37:01,WHITEMARSH,RED RAMBLER DR & WISTERIA LN,1
40.1823738,-75.1049136,YORK RD & VILLAGE PL;  HATBORO; Station 384; 2015-12-11 @ 09:38:57;,19040,EMS: SYNCOPAL EPISODE,2015-12-11 09:42:00,HATBORO,YORK RD & VILLAGE PL,1
40.0812601,-75.1370254,LIMEKILN PIKE & RT309 EXPY SB;  CHELTENHAM; Station 358A; 2015-12-11 @ 09:37:59;,,EMS: UNKNOWN MEDICAL EMERGENCY,2015-12-11 09:42:01,CHELTENHAM,LIMEKILN PIKE & RT309 EXPY SB,1
40.2456734,-75.2796667,BROAD ST & E 6TH ST; LANSDALE; 2015-12-11 @ 09:45:42-Station:STA14;,19446,Fire: FIRE ALARM,2015-12-11 09:47:01,LANSDALE,BROAD ST & E 6TH ST,1
40.3858833,-75.4654069,FINLAND RD & GERYVILLE PIKE;  UPPER HANOVER; Station 369; 2015-12-11 @ 09:54:31;,18073,EMS: GENERAL WEAKNESS,2015-12-11 09:57:01,UPPER HANOVER,FINLAND RD & GERYVILLE PIKE,1
40.0902994,-75.1040868,BEVERLY RD & FORREST AVE; ABINGTON; 2015-12-11 @ 09:53:22;,19046,Traffic: VEHICLE ACCIDENT -,2015-12-11 09:57:02,ABINGTON,BEVERLY RD & FORREST AVE,1
40.2309343,-75.5221245,LIGHTCAP RD & SANATOGA SPRINGS DR;  LIMERICK; Station 324A; 2015-12-11 @ 09:58:14;,19468,EMS: SEIZURES,2015-12-11 10:02:00,LIMERICK,LIGHTCAP RD & SANATOGA SPRINGS DR,1
40.0933278,-75.2819813,RIDGE PIKE & MALAN DR; WHITEMARSH; 2015-12-11 @ 10:15:57;,19428,Traffic: VEHICLE ACCIDENT -,2015-12-11 10:17:00,WHITEMARSH,RIDGE PIKE & MALAN DR,1
40.1234522,-75.3508890,OAK ST & BODEY ALY;  NORRISTOWN; Station 308A; 2015-12-11 @ 10:18:38;,19401,EMS: RESPIRATORY EMERGENCY,2015-12-11 10:22:00,NORRISTOWN,OAK ST & BODEY ALY,1
39.9955678,-75.2598013,HONEYSUCKLE LN & STRAWBERRY LN;  LOWER MERION; Station 313; 2015-12-11 @ 10:22:27;,19096,EMS: CARDIAC EMERGENCY,2015-12-11 10:27:00,LOWER MERION,HONEYSUCKLE LN & STRAWBERRY LN,1
40.1385244,-75.5032506,BRIDGE ST;  UPPER PROVIDENCE; Station 3A85; 2015-12-11 @ 10:29:13;,,EMS: VEHICLE ACCIDENT,2015-12-11 10:32:01,UPPER PROVIDENCE,BRIDGE ST,1
40.1258785,-75.0861109,WALLER DR & WELSH RD; LOWER MORELAND; 2015-12-11 @ 10:30:32;,19006,Traffic: ROAD OBSTRUCTION -,2015-12-11 10:32:01,LOWER MORELAND,WALLER DR & WELSH RD,1
40.1723141,-75.4927278,BRIDGE ST & RR OVERPASS; UPPER PROVIDENCE; 2015-12-11 @ 10:33:12;,,Traffic: VEHICLE ACCIDENT -,2015-12-11 10:36:02,UPPER PROVIDENCE,BRIDGE ST & RR OVERPASS,1
40.1033767,-75.4124499,VALLEY FORGE CIR & OLD VALLEY FORGE RD;  UPPER MERION; Station 317; 2015-12-11 @ 10:34:58;,19406,EMS: UNCONSCIOUS SUBJECT,2015-12-11 10:37:01,UPPER MERION,VALLEY FORGE CIR & OLD VALLEY FORGE RD,1
40.1156859,-75.3329667,VIOLET ST & E OAK ST; NORRISTOWN; 2015-12-11 @ 10:32:59-Station:STA27;,19401,Fire: GAS-ODOR/LEAK,2015-12-11 10:37:01,NORRISTOWN,VIOLET ST & E OAK ST,1
40.1385244,-75.5032506,BRIDGE ST; UPPER PROVIDENCE; 2015-12-11 @ 10:37:33-Station:STA99;,,Fire: VEHICLE ACCIDENT,2015-12-11 10:41:02,UPPER PROVIDENCE,BRIDGE ST,1
40.2435820,-75.2817220,BROAD ST & E 4TH ST;  LANSDALE; Station 345; 2015-12-11 @ 10:36:28;,19446,EMS: CVA/STROKE,2015-12-11 10:42:02,LANSDALE,BROAD ST & E 4TH ST,1
